First_pokemon,Second_pokemon,Winner,Name_First,Type 1_First,Type 2_First,HP_First,Attack_First,Defense_First,Sp. Atk_First,Sp. Def_First,Speed_First,Generation_First,Legendary_First,Name_Second,Type 1_Second,Type 2_Second,HP_Second,Attack_Second,Defense_Second,Sp. Atk_Second,Sp. Def_Second,Speed_Second,Generation_Second,Legendary_Second
290,456,456,Silcoon,Bug,,50,35,55,25,25,15,3,False,Shieldon,Rock,Steel,30,42,118,42,88,30,4,False
81,43,81,Geodude,Rock,Ground,40,80,100,30,30,20,1,False,Vulpix,Fire,,38,41,40,50,65,65,1,False
49,24,24,Oddish,Grass,Poison,45,50,55,75,65,30,1,False,Mega Pidgeot,Normal,Flying,83,80,80,135,80,121,1,False
301,109,301,Swellow,Normal,Flying,60,85,60,50,50,125,3,False,Voltorb,Electric,,40,30,50,55,55,100,1,False
199,687,687,Marill,Water,Fairy,70,20,50,20,50,40,2,False,Bisharp,Dark,Steel,65,125,100,60,70,70,5,False
497,333,497,Riolu,Fighting,,40,70,40,35,40,60,4,False,Aggron,Steel,Rock,70,110,180,60,60,50,3,False
402,421,421,Clamperl,Water,,35,64,85,74,55,32,3,False,Mega Latios,Dragon,Psychic,80,130,100,160,120,110,3,True
169,280,280,Meganium,Grass,,80,82,100,83,100,80,2,False,Mega Blaziken,Fire,Fighting,80,160,80,130,80,100,3,False
717,109,717,Meloetta Pirouette Forme,Normal,Fighting,100,128,90,77,77,128,5,False,Voltorb,Electric,,40,30,50,55,55,100,1,False
106,110,110,Hypno,Psychic,,85,73,70,73,115,67,1,False,Electrode,Electric,,60,50,70,80,80,140,1,False
481,451,481,Purugly,Normal,,71,82,64,64,59,112,4,False,Luxray,Electric,,80,120,79,95,79,70,4,False
472,307,472,Ambipom,Normal,,75,100,66,60,66,115,4,False,Mega Gardevoir,Psychic,Fairy,68,85,65,165,135,100,3,False
586,442,442,Gigalith,Rock,,85,135,130,60,80,25,5,False,Starly,Normal,Flying,40,55,30,30,30,60,4,False
478,342,478,Mismagius,Ghost,,60,60,60,105,105,105,4,False,Minun,Electric,,60,40,50,75,85,95,3,False
146,292,146,Vaporeon,Water,,130,65,60,110,95,65,1,False,Cascoon,Bug,,50,35,55,25,25,15,3,False
708,207,708,Zekrom,Dragon,Electric,100,150,120,120,100,90,5,True,Sunkern,Grass,,30,30,30,30,30,30,2,False
192,438,438,Natu,Psychic,Flying,40,50,45,70,45,70,2,False,Infernape,Fire,Fighting,76,104,71,104,71,108,4,False
618,463,463,Maractus,Grass,,75,86,67,106,67,60,5,False,Combee,Bug,Flying,30,30,42,30,42,70,4,False
83,615,615,Golem,Rock,Ground,80,120,130,55,65,45,1,False,Darumaka,Fire,,70,90,45,15,45,50,5,False
333,381,333,Aggron,Steel,Rock,70,110,180,60,60,50,3,False,Armaldo,Rock,Bug,75,125,100,70,80,45,3,False
291,350,350,Beautifly,Bug,Flying,60,70,50,100,50,65,3,False,Mega Sharpedo,Water,Dark,70,140,70,110,65,105,3,False
436,214,214,Chimchar,Fire,,44,58,44,58,44,61,4,False,Murkrow,Dark,Flying,60,85,42,85,42,91,2,False
378,636,636,Lileep,Rock,Grass,66,41,77,61,87,23,3,False,Gothita,Psychic,,45,30,50,55,65,45,5,False
31,292,31,Pikachu,Electric,,35,55,40,50,50,90,1,False,Cascoon,Bug,,50,35,55,25,25,15,3,False
381,373,373,Armaldo,Rock,Bug,75,125,100,70,80,45,3,False,Whiscash,Water,Ground,110,78,73,76,71,60,3,False
112,172,172,Exeggutor,Grass,Psychic,95,95,85,125,65,55,1,False,Typhlosion,Fire,,78,84,78,109,85,100,2,False
4,492,4,Mega Venusaur,Grass,Poison,80,100,123,122,120,80,1,False,Gible,Dragon,Ground,58,70,45,40,45,42,4,False
46,230,230,Wigglytuff,Normal,Fairy,140,70,45,85,50,45,1,False,Mega Scizor,Bug,Steel,70,150,140,65,100,75,2,False
659,107,107,Ferroseed,Grass,Steel,44,50,91,24,86,10,5,False,Krabby,Water,,30,105,90,25,25,50,1,False
31,509,31,Pikachu,Electric,,35,55,40,50,50,90,1,False,Mantyke,Water,Flying,45,20,50,60,120,50,4,False
304,80,80,Ralts,Psychic,Fairy,28,25,25,45,35,40,3,False,Tentacruel,Water,Poison,80,70,65,80,120,100,1,False
494,781,494,Garchomp,Dragon,Ground,108,130,95,80,85,102,4,False,Pumpkaboo Average Size,Ghost,Grass,49,66,70,44,55,51,6,False
220,25,25,Pineco,Bug,,50,65,90,35,35,15,2,False,Rattata,Normal,,30,56,35,25,35,72,1,False
422,172,172,Kyogre,Water,,100,100,90,150,140,90,3,True,Typhlosion,Fire,,78,84,78,109,85,100,2,False
111,356,111,Exeggcute,Grass,Psychic,60,40,80,60,45,40,1,False,Torkoal,Fire,,70,85,140,85,70,20,3,False
714,533,714,Keldeo Ordinary Forme,Water,Fighting,91,72,90,129,90,108,5,False,Heat Rotom,Electric,Fire,50,65,107,105,107,86,4,False
671,785,785,Chandelure,Ghost,Fire,60,55,90,145,90,80,5,False,Gourgeist Average Size,Ghost,Grass,65,90,122,58,75,84,6,False
789,422,422,Bergmite,Ice,,55,69,85,32,35,28,6,False,Kyogre,Water,,100,100,90,150,140,90,3,True
707,471,707,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,Gastrodon,Water,Ground,111,83,68,92,82,39,4,False
189,683,683,Igglybuff,Normal,Fairy,90,30,15,40,20,15,2,False,Druddigon,Dragon,,77,120,90,60,90,48,5,False
6,305,6,Charmeleon,Fire,,58,64,58,80,65,80,1,False,Kirlia,Psychic,Fairy,38,35,35,65,55,50,3,False
322,260,260,Hariyama,Fighting,,144,120,60,40,60,50,3,False,Magby,Fire,,45,75,37,70,55,83,2,False
450,291,291,Luxio,Electric,,60,85,49,60,49,60,4,False,Beautifly,Bug,Flying,60,70,50,100,50,65,3,False
431,517,431,Deoxys Defense Forme,Psychic,,50,70,160,70,160,90,3,True,Tangrowth,Grass,,100,100,125,110,50,50,4,False
565,453,453,Watchog,Normal,,60,85,69,60,69,77,5,False,Roserade,Grass,Poison,60,70,65,125,105,90,4,False
420,723,420,Latios,Dragon,Psychic,80,90,80,130,110,110,3,True,Braixen,Fire,,59,59,58,90,70,73,6,False
336,654,654,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,Frillish,Water,Ghost,55,40,50,65,85,40,5,False
677,4,677,Cryogonal,Ice,,70,50,30,95,135,105,5,False,Mega Venusaur,Grass,Poison,80,100,123,122,120,80,1,False
141,11,141,Gyarados,Water,Flying,95,125,79,60,100,81,1,False,Wartortle,Water,,59,63,80,65,80,58,1,False
130,687,130,Staryu,Water,,30,45,55,70,55,85,1,False,Bisharp,Dark,Steel,65,125,100,60,70,70,5,False
229,216,216,Scizor,Bug,Steel,70,130,100,55,80,65,2,False,Misdreavus,Ghost,,60,60,60,85,85,85,2,False
11,529,11,Wartortle,Water,,59,63,80,65,80,58,1,False,Probopass,Rock,Steel,60,55,145,75,150,40,4,False
629,250,629,Archeops,Rock,Flying,75,140,65,112,65,110,5,False,Kingdra,Water,Dragon,75,95,95,95,95,85,2,False
102,486,486,Gengar,Ghost,Poison,60,65,60,130,75,110,1,False,Bronzong,Steel,Psychic,67,89,116,79,116,33,4,False
588,508,588,Swoobat,Psychic,Flying,67,57,55,77,55,114,5,False,Lumineon,Water,,69,69,76,69,86,91,4,False
81,565,565,Geodude,Rock,Ground,40,80,100,30,30,20,1,False,Watchog,Normal,,60,85,69,60,69,77,5,False
689,316,316,Rufflet,Normal,Flying,70,83,50,37,50,60,5,False,Ninjask,Bug,Flying,61,90,45,50,50,160,3,False
290,377,377,Silcoon,Bug,,50,35,55,25,25,15,3,False,Claydol,Ground,Psychic,60,70,105,70,120,75,3,False
367,15,367,Mega Altaria,Dragon,Fairy,75,110,110,110,105,80,3,False,Metapod,Bug,,50,20,55,25,25,30,1,False
16,738,16,Butterfree,Bug,Flying,60,45,50,90,80,70,1,False,Flabébé,Fairy,,44,38,39,61,79,42,6,False
13,285,13,Mega Blastoise,Water,,79,103,120,135,115,78,1,False,Poochyena,Dark,,35,55,35,30,30,35,3,False
797,231,797,Mega Diancie,Rock,Fairy,50,160,110,160,110,110,6,True,Shuckle,Bug,Rock,20,10,230,10,230,5,2,False
630,531,531,Trubbish,Poison,,50,50,62,40,62,65,5,False,Froslass,Ice,Ghost,70,80,70,80,70,110,4,False
637,476,476,Gothorita,Psychic,,60,45,70,75,85,55,5,False,Lopunny,Normal,,65,76,84,54,96,105,4,False
644,635,635,Vanillite,Ice,,36,50,50,65,60,44,5,False,Cinccino,Normal,,75,95,60,65,60,115,5,False
618,753,618,Maractus,Grass,,75,86,67,106,67,60,5,False,Spritzee,Fairy,,78,52,60,63,65,23,6,False
473,1,473,Drifloon,Ghost,Flying,90,50,34,60,44,70,4,False,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False
454,683,454,Cranidos,Rock,,67,125,40,30,30,58,4,False,Druddigon,Dragon,,77,120,90,60,90,48,5,False
583,460,460,Zebstrika,Electric,,75,100,63,80,63,116,5,False,Wormadam Sandy Cloak,Bug,Ground,60,79,105,59,85,36,4,False
533,715,715,Heat Rotom,Electric,Fire,50,65,107,105,107,86,4,False,Keldeo Resolute Forme,Water,Fighting,91,72,90,129,90,108,5,False
524,65,65,Gliscor,Ground,Flying,75,95,125,45,75,95,4,False,Arcanine,Fire,,90,110,80,100,80,95,1,False
200,130,130,Azumarill,Water,Fairy,100,50,80,60,80,50,2,False,Staryu,Water,,30,45,55,70,55,85,1,False
207,750,750,Sunkern,Grass,,30,30,30,30,30,30,2,False,Doublade,Steel,Ghost,59,110,150,45,49,35,6,False
12,706,706,Blastoise,Water,,79,83,100,85,105,78,1,False,Thundurus Therian Forme,Electric,Flying,79,105,70,145,80,101,5,True
329,100,100,Mawile,Steel,Fairy,50,85,85,55,55,50,3,False,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False
515,196,196,Lickilicky,Normal,,110,85,95,80,95,50,4,False,Ampharos,Electric,,90,75,85,115,90,55,2,False
572,269,572,Simisage,Grass,,75,98,63,98,63,101,5,False,Mega Tyranitar,Rock,Dark,100,164,150,95,120,71,2,False
688,770,770,Bouffalant,Normal,,95,110,95,40,95,55,5,False,Aurorus,Rock,Ice,123,77,72,99,92,58,6,False
64,298,298,Growlithe,Fire,,55,70,45,70,50,60,1,False,Nuzleaf,Grass,Dark,70,70,40,60,40,60,3,False
786,558,786,Gourgeist Small Size,Ghost,Grass,55,85,122,58,75,99,6,False,Tepig,Fire,,65,63,45,45,45,45,5,False
775,93,93,Goomy,Dragon,,45,50,35,55,75,40,6,False,Dodrio,Normal,Flying,60,110,70,60,60,100,1,False
232,557,557,Heracross,Bug,Fighting,80,125,75,40,95,85,2,False,Serperior,Grass,,75,75,95,75,95,113,5,False
529,787,787,Probopass,Rock,Steel,60,55,145,75,150,40,4,False,Gourgeist Large Size,Ghost,Grass,75,95,122,58,75,69,6,False
593,524,524,Timburr,Fighting,,75,80,55,25,35,35,5,False,Gliscor,Ground,Flying,75,95,125,45,75,95,4,False
510,716,716,Snover,Grass,Ice,60,62,50,62,60,40,4,False,Meloetta Aria Forme,Normal,Psychic,100,77,77,128,128,90,5,False
357,700,700,Spoink,Psychic,,60,25,35,70,80,60,3,False,Cobalion,Steel,Fighting,91,90,129,90,72,108,5,True
683,478,478,Druddigon,Dragon,,77,120,90,60,90,48,5,False,Mismagius,Ghost,,60,60,60,105,105,105,4,False
460,225,460,Wormadam Sandy Cloak,Bug,Ground,60,79,105,59,85,36,4,False,Mega Steelix,Steel,Ground,75,125,230,55,95,30,2,False
503,151,503,Drapion,Poison,Dark,70,90,110,60,75,95,4,False,Omastar,Rock,Water,70,60,125,115,70,55,1,False
573,731,731,Pansear,Fire,,50,53,48,53,48,64,5,False,Fletchinder,Fire,Flying,62,73,55,56,52,84,6,False
745,634,745,Furfrou,Normal,,75,80,60,65,90,102,6,False,Minccino,Normal,,55,50,40,40,40,75,5,False
176,190,190,Sentret,Normal,,35,46,34,35,45,20,2,False,Togepi,Fairy,,35,20,65,40,65,20,2,False
561,37,37,Oshawott,Water,,55,55,45,63,45,45,5,False,Nidoqueen,Poison,Ground,90,92,87,75,85,76,1,False
722,155,155,Fennekin,Fire,,40,45,40,62,60,60,6,False,Mega Aerodactyl,Rock,Flying,80,135,85,70,95,150,1,False
752,219,219,Aegislash Shield Forme,Steel,Ghost,60,50,150,50,150,60,6,False,Girafarig,Normal,Psychic,70,80,65,90,65,85,2,False
56,408,408,Diglett,Ground,,10,55,25,35,45,95,1,False,Shelgon,Dragon,,65,95,100,60,50,50,3,False
290,286,286,Silcoon,Bug,,50,35,55,25,25,15,3,False,Mightyena,Dark,,70,90,70,60,60,70,3,False
604,711,711,Venipede,Bug,Poison,30,45,59,30,39,57,5,False,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True
686,304,686,Pawniard,Dark,Steel,45,85,70,40,40,60,5,False,Ralts,Psychic,Fairy,28,25,25,45,35,40,3,False
418,26,418,Latias,Dragon,Psychic,80,80,90,110,130,110,3,True,Raticate,Normal,,55,81,60,50,70,97,1,False
576,785,576,Simipour,Water,,75,98,63,98,63,101,5,False,Gourgeist Average Size,Ghost,Grass,65,90,122,58,75,84,6,False
45,694,694,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False,Durant,Bug,Steel,58,109,112,48,48,109,5,False
184,331,331,Crobat,Poison,Flying,85,90,80,70,80,130,2,False,Aron,Steel,Rock,50,70,100,40,40,30,3,False
231,338,338,Shuckle,Bug,Rock,20,10,230,10,230,5,2,False,Electrike,Electric,,40,45,40,65,40,65,3,False
69,632,632,Abra,Psychic,,25,20,15,105,55,90,1,False,Zorua,Dark,,40,65,40,80,40,65,5,False
645,432,432,Vanillish,Ice,,51,65,65,80,75,59,5,False,Deoxys Speed Forme,Psychic,,50,95,90,95,90,180,3,True
231,145,145,Shuckle,Bug,Rock,20,10,230,10,230,5,2,False,Eevee,Normal,,55,55,50,45,65,55,1,False
639,218,218,Solosis,Psychic,,45,30,40,105,50,20,5,False,Wobbuffet,Psychic,,190,33,58,33,58,33,2,False
101,7,7,Haunter,Ghost,Poison,45,50,45,115,55,95,1,False,Charizard,Fire,Flying,78,84,78,109,85,100,1,False
397,601,397,Glalie,Ice,,80,80,80,80,80,80,3,False,Sewaddle,Bug,Grass,45,53,70,40,60,42,5,False
736,496,736,Litleo,Fire,Normal,62,50,58,73,54,72,6,False,Munchlax,Normal,,135,85,40,40,85,5,4,False
151,789,151,Omastar,Rock,Water,70,60,125,115,70,55,1,False,Bergmite,Ice,,55,69,85,32,35,28,6,False
586,653,653,Gigalith,Rock,,85,135,130,60,80,25,5,False,Amoonguss,Grass,Poison,114,85,70,85,80,30,5,False
128,442,128,Goldeen,Water,,45,67,60,35,50,63,1,False,Starly,Normal,Flying,40,55,30,30,30,60,4,False
339,726,339,Manectric,Electric,,70,75,60,105,60,105,3,False,Frogadier,Water,,54,63,52,83,56,97,6,False
139,21,139,Tauros,Normal,,75,100,95,40,70,110,1,False,Pidgey,Normal,Flying,40,45,40,35,35,56,1,False
707,739,739,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,Floette,Fairy,,54,45,47,75,98,52,6,False
101,796,101,Haunter,Ghost,Poison,45,50,45,115,55,95,1,False,Diancie,Rock,Fairy,50,100,150,100,150,50,6,True
28,708,28,Fearow,Normal,Flying,65,90,65,61,61,100,1,False,Zekrom,Dragon,Electric,100,150,120,120,100,90,5,True
136,354,136,Magmar,Fire,,65,95,57,100,85,93,1,False,Camerupt,Fire,Ground,70,100,70,105,75,40,3,False
283,299,299,Swampert,Water,Ground,100,110,90,85,90,60,3,False,Shiftry,Grass,Dark,90,100,60,90,60,80,3,False
670,421,421,Lampent,Ghost,Fire,60,40,60,95,60,55,5,False,Mega Latios,Dragon,Psychic,80,130,100,160,120,110,3,True
207,241,241,Sunkern,Grass,,30,30,30,30,30,30,2,False,Corsola,Water,Rock,55,55,85,65,85,35,2,False
225,797,225,Mega Steelix,Steel,Ground,75,125,230,55,95,30,2,False,Mega Diancie,Rock,Fairy,50,160,110,160,110,110,6,True
586,733,733,Gigalith,Rock,,85,135,130,60,80,25,5,False,Scatterbug,Bug,,38,35,40,27,25,35,6,False
320,610,610,Exploud,Normal,,104,91,63,91,73,68,3,False,Lilligant,Grass,,70,60,75,110,75,90,5,False
479,35,479,Honchkrow,Dark,Flying,100,125,52,105,52,71,4,False,Nidoran♀,Poison,,55,47,52,40,40,41,1,False
571,116,116,Pansage,Grass,,50,53,48,53,48,64,5,False,Hitmonchan,Fighting,,50,105,79,35,110,76,1,False
571,109,109,Pansage,Grass,,50,53,48,53,48,64,5,False,Voltorb,Electric,,40,30,50,55,55,100,1,False
417,689,689,Registeel,Steel,,80,75,150,75,150,50,3,True,Rufflet,Normal,Flying,70,83,50,37,50,60,5,False
684,772,772,Golett,Ground,Ghost,59,74,50,35,50,35,5,False,Hawlucha,Fighting,Flying,78,92,75,74,63,118,6,False
630,527,527,Trubbish,Poison,,50,50,62,40,62,65,5,False,Gallade,Psychic,Fighting,68,125,65,65,115,80,4,False
446,453,453,Bibarel,Normal,Water,79,85,60,55,60,71,4,False,Roserade,Grass,Poison,60,70,65,125,105,90,4,False
431,149,431,Deoxys Defense Forme,Psychic,,50,70,160,70,160,90,3,True,Porygon,Normal,,65,60,70,85,75,40,1,False
283,596,596,Swampert,Water,Ground,100,110,90,85,90,60,3,False,Tympole,Water,,50,50,40,50,40,64,5,False
219,287,219,Girafarig,Normal,Psychic,70,80,65,90,65,85,2,False,Zigzagoon,Normal,,38,30,41,30,41,60,3,False
586,416,416,Gigalith,Rock,,85,135,130,60,80,25,5,False,Regice,Ice,,80,50,100,100,200,50,3,True
111,615,615,Exeggcute,Grass,Psychic,60,40,80,60,45,40,1,False,Darumaka,Fire,,70,90,45,15,45,50,5,False
678,64,64,Shelmet,Bug,,50,40,85,40,65,25,5,False,Growlithe,Fire,,55,70,45,70,50,60,1,False
171,676,171,Quilava,Fire,,58,64,58,80,65,80,2,False,Beartic,Ice,,95,110,80,70,80,50,5,False
411,177,177,Beldum,Steel,Psychic,40,55,80,35,60,30,3,False,Furret,Normal,,85,76,64,45,55,90,2,False
119,482,119,Weezing,Poison,,65,90,120,85,70,60,1,False,Chingling,Psychic,,45,30,50,65,50,45,4,False
285,495,495,Poochyena,Dark,,35,55,35,30,30,35,3,False,Mega Garchomp,Dragon,Ground,108,170,115,120,95,92,4,False
569,716,716,Purrloin,Dark,,41,50,37,50,37,66,5,False,Meloetta Aria Forme,Normal,Psychic,100,77,77,128,128,90,5,False
480,135,135,Glameow,Normal,,49,55,42,42,37,85,4,False,Electabuzz,Electric,,65,83,57,95,85,105,1,False
190,290,190,Togepi,Fairy,,35,20,65,40,65,20,2,False,Silcoon,Bug,,50,35,55,25,25,15,3,False
566,325,566,Lillipup,Normal,,45,60,45,25,45,55,5,False,Skitty,Normal,,50,45,45,35,35,50,3,False
651,110,651,Escavalier,Bug,Steel,70,135,105,60,105,20,5,False,Electrode,Electric,,60,50,70,80,80,140,1,False
579,615,615,Pidove,Normal,Flying,50,55,50,36,30,43,5,False,Darumaka,Fire,,70,90,45,15,45,50,5,False
298,592,298,Nuzleaf,Grass,Dark,70,70,40,60,40,60,3,False,Mega Audino,Normal,Fairy,103,60,126,80,126,50,5,False
648,320,648,Sawsbuck,Normal,Grass,80,100,70,60,70,95,5,False,Exploud,Normal,,104,91,63,91,73,68,3,False
306,507,306,Gardevoir,Psychic,Fairy,68,65,65,125,115,80,3,False,Finneon,Water,,49,49,56,49,61,66,4,False
98,458,98,Shellder,Water,,30,65,100,45,25,40,1,False,Burmy,Bug,,40,29,45,29,45,36,4,False
87,365,365,Slowbro,Water,Psychic,95,75,110,100,80,30,1,False,Swablu,Normal,Flying,45,40,60,40,75,50,3,False
798,502,798,Hoopa Confined,Psychic,Ghost,80,110,60,150,130,70,6,True,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False
615,405,405,Darumaka,Fire,,70,90,45,15,45,50,5,False,Relicanth,Water,Rock,100,90,130,45,65,55,3,False
521,88,521,Yanmega,Bug,Flying,86,76,86,116,56,95,4,False,Mega Slowbro,Water,Psychic,95,75,180,130,80,30,1,False
164,341,164,Mega Mewtwo X,Psychic,Fighting,106,190,100,154,100,130,1,True,Plusle,Electric,,60,50,40,85,75,95,3,False
30,463,30,Arbok,Poison,,60,85,69,65,79,80,1,False,Combee,Bug,Flying,30,30,42,30,42,70,4,False
366,642,366,Altaria,Dragon,Flying,75,70,90,70,105,80,3,False,Ducklett,Water,Flying,62,44,50,44,50,55,5,False
102,555,102,Gengar,Ghost,Poison,60,65,60,130,75,110,1,False,Snivy,Grass,,45,45,55,45,55,63,5,False
29,25,25,Ekans,Poison,,35,60,44,40,54,55,1,False,Rattata,Normal,,30,56,35,25,35,72,1,False
239,147,147,Swinub,Ice,Ground,50,50,40,30,30,50,2,False,Jolteon,Electric,,65,65,60,110,95,130,1,False
595,160,160,Conkeldurr,Fighting,,105,140,95,55,65,45,5,False,Dratini,Dragon,,41,64,45,50,50,50,1,False
314,93,93,Slaking,Normal,,150,160,100,95,65,100,3,False,Dodrio,Normal,Flying,60,110,70,60,60,100,1,False
608,706,608,Whimsicott,Grass,Fairy,60,67,85,77,75,116,5,False,Thundurus Therian Forme,Electric,Flying,79,105,70,145,80,101,5,True
143,673,673,Lapras,Water,Ice,130,85,80,85,95,60,1,False,Fraxure,Dragon,,66,117,70,40,50,67,5,False
453,382,453,Roserade,Grass,Poison,60,70,65,125,105,90,4,False,Feebas,Water,,20,15,20,10,55,80,3,False
330,725,725,Mega Mawile,Steel,Fairy,50,105,125,55,95,50,3,False,Froakie,Water,,41,56,40,62,44,71,6,False
262,205,205,Blissey,Normal,,255,10,10,75,135,55,2,False,Jumpluff,Grass,Flying,75,55,70,55,95,110,2,False
514,257,257,Magnezone,Electric,Steel,70,70,115,130,90,60,4,False,Hitmontop,Fighting,,50,95,95,35,110,70,2,False
369,613,613,Seviper,Poison,,73,100,60,100,60,65,3,False,Krokorok,Ground,Dark,60,82,45,45,45,74,5,False
511,622,511,Abomasnow,Grass,Ice,90,92,75,92,85,60,4,False,Scrafty,Dark,Fighting,65,90,115,45,115,58,5,False
243,411,243,Octillery,Water,,75,105,75,105,75,45,2,False,Beldum,Steel,Psychic,40,55,80,35,60,30,3,False
679,775,679,Accelgor,Bug,,80,70,40,100,60,145,5,False,Goomy,Dragon,,45,50,35,55,75,40,6,False
291,758,758,Beautifly,Bug,Flying,60,70,50,100,50,65,3,False,Malamar,Dark,Psychic,86,92,88,68,75,73,6,False
127,515,127,Seadra,Water,,55,65,95,95,45,85,1,False,Lickilicky,Normal,,110,85,95,80,95,50,4,False
732,18,732,Talonflame,Fire,Flying,78,81,71,74,69,126,6,False,Kakuna,Bug,Poison,45,25,50,25,25,35,1,False
422,731,422,Kyogre,Water,,100,100,90,150,140,90,3,True,Fletchinder,Fire,Flying,62,73,55,56,52,84,6,False
127,333,127,Seadra,Water,,55,65,95,95,45,85,1,False,Aggron,Steel,Rock,70,110,180,60,60,50,3,False
412,373,373,Metang,Steel,Psychic,60,75,100,55,80,50,3,False,Whiscash,Water,Ground,110,78,73,76,71,60,3,False
799,593,799,Hoopa Unbound,Psychic,Dark,80,160,60,170,130,80,6,True,Timburr,Fighting,,75,80,55,25,35,35,5,False
276,292,276,Mega Sceptile,Grass,Dragon,70,110,75,145,85,145,3,False,Cascoon,Bug,,50,35,55,25,25,15,3,False
593,747,747,Timburr,Fighting,,75,80,55,25,35,35,5,False,Meowstic Male,Psychic,,74,48,76,83,81,104,6,False
537,121,537,Mow Rotom,Electric,Grass,50,65,107,105,107,86,4,False,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False
490,352,490,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,Wailord,Water,,170,90,45,90,45,60,3,False
490,219,490,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,Girafarig,Normal,Psychic,70,80,65,90,65,85,2,False
518,70,70,Electivire,Electric,,75,123,67,95,85,95,4,False,Kadabra,Psychic,,40,35,30,120,70,105,1,False
74,334,334,Machoke,Fighting,,80,100,70,50,60,45,1,False,Mega Aggron,Steel,,70,140,230,60,80,50,3,False
798,386,798,Hoopa Confined,Psychic,Ghost,80,110,60,150,130,70,6,True,Shuppet,Ghost,,44,75,35,63,33,45,3,False
556,479,556,Servine,Grass,,60,60,75,60,75,83,5,False,Honchkrow,Dark,Flying,100,125,52,105,52,71,4,False
89,701,701,Magnemite,Electric,Steel,25,35,70,95,55,45,1,False,Terrakion,Rock,Fighting,91,129,90,72,90,108,5,True
237,541,541,Slugma,Fire,,40,40,40,70,40,20,2,False,Dialga,Steel,Dragon,100,120,120,150,100,90,4,True
675,345,345,Cubchoo,Ice,,55,70,40,60,40,40,5,False,Roselia,Grass,Poison,50,60,45,100,80,65,3,False
581,424,581,Unfezant,Normal,Flying,80,115,80,65,55,93,5,False,Groudon,Ground,,100,150,140,100,90,90,3,True
336,410,410,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,Mega Salamence,Dragon,Flying,95,145,130,120,90,120,3,False
91,259,259,Farfetch'd,Normal,Flying,52,65,55,58,62,60,1,False,Elekid,Electric,,45,63,37,65,55,95,2,False
253,108,108,Porygon2,Normal,,85,80,90,105,95,60,2,False,Kingler,Water,,55,130,115,50,50,75,1,False
24,349,24,Mega Pidgeot,Normal,Flying,83,80,80,135,80,121,1,False,Sharpedo,Water,Dark,70,120,40,95,40,95,3,False
14,440,440,Caterpie,Bug,,45,30,35,20,20,45,1,False,Prinplup,Water,,64,66,68,81,76,50,4,False
16,195,16,Butterfree,Bug,Flying,60,45,50,90,80,70,1,False,Flaaffy,Electric,,70,55,55,80,60,45,2,False
10,639,639,Squirtle,Water,,44,48,65,50,64,43,1,False,Solosis,Psychic,,45,30,40,105,50,20,5,False
232,691,232,Heracross,Bug,Fighting,80,125,75,40,95,85,2,False,Vullaby,Dark,Flying,70,55,75,45,65,60,5,False
731,752,752,Fletchinder,Fire,Flying,62,73,55,56,52,84,6,False,Aegislash Shield Forme,Steel,Ghost,60,50,150,50,150,60,6,False
711,395,711,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True,Wynaut,Psychic,,95,23,48,23,48,23,3,False
84,49,84,Ponyta,Fire,,50,85,55,65,65,90,1,False,Oddish,Grass,Poison,45,50,55,75,65,30,1,False
386,750,750,Shuppet,Ghost,,44,75,35,63,33,45,3,False,Doublade,Steel,Ghost,59,110,150,45,49,35,6,False
505,458,505,Toxicroak,Poison,Fighting,83,106,65,86,65,85,4,False,Burmy,Bug,,40,29,45,29,45,36,4,False
652,685,685,Foongus,Grass,Poison,69,55,45,55,55,15,5,False,Golurk,Ground,Ghost,89,124,80,55,80,55,5,False
71,344,71,Alakazam,Psychic,,55,50,45,135,95,120,1,False,Illumise,Bug,,65,47,55,73,75,85,3,False
779,218,779,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,Wobbuffet,Psychic,,190,33,58,33,58,33,2,False
310,699,699,Shroomish,Grass,,60,40,60,40,60,35,3,False,Volcarona,Bug,Fire,85,60,65,135,105,100,5,False
198,217,198,Bellossom,Grass,,75,80,95,90,100,50,2,False,Unown,Psychic,,48,72,48,72,48,48,2,False
461,148,148,Wormadam Trash Cloak,Bug,Steel,60,69,95,69,95,36,4,False,Flareon,Fire,,65,130,60,95,110,65,1,False
386,516,516,Shuppet,Ghost,,44,75,35,63,33,45,3,False,Rhyperior,Ground,Rock,115,140,130,55,55,40,4,False
